obsid,lat_IND,lon_IND,roi_name,minimal_distance,lat_WORD,lon_WORD,time,MY
ESP_020508_0980,-81.9091,4.7734,BuenosAires,0.9765374959597698,-81.90100000000001,4.75,2010-12-11 11:34:36,30
ESP_021497_0980,-81.9085,4.7774,BuenosAires,0.9418992264505232,-81.90100000000001,4.75,2011-02-26 13:08:18,30
ESP_020930_0980,-81.9141,4.7874,BuenosAires,1.5766504060548068,-81.90100000000001,4.75,2011-01-13 08:45:08,30
ESP_011370_0980,-81.9247,4.8129,BuenosAires,2.8251171286431207,-81.90100000000001,4.75,2008-12-29 10:39:09,29
ESP_012504_0980,-81.908,4.772,BuenosAires,0.8548596289222614,-81.90100000000001,4.75,2009-03-27 19:20:33,29
ESP_011792_0980,-81.9079,4.7744,BuenosAires,0.8608136505227219,-81.90100000000001,4.75,2009-01-31 07:50:17,29
ESP_011515_0980,-81.9134,4.7797,BuenosAires,1.4613458258891128,-81.90100000000001,4.75,2009-01-09 17:49:17,29
ESP_011900_0985,-81.4783,296.123,Inca_City_Ridges,3.5742810512436325,-81.46,296.3,2009-02-08 17:48:40,29
ESP_020339_0985,-81.466,296.297,Inca_City_Ridges,0.6718582448024885,-81.46,296.3,2010-11-28 07:31:14,30
ESP_021526_0985,-81.4537,296.28,Inca_City_Ridges,0.7778451092372289,-81.46,296.3,2011-02-28 19:22:10,30
ESP_012691_0985,-81.4657,296.3,Inca_City_Ridges,0.6365138734619845,-81.46,296.3,2009-04-11 09:03:56,29
ESP_012322_0985,-81.4701,296.321,Inca_City_Ridges,1.180350920458685,-81.46,296.3,2009-03-13 14:58:47,29
ESP_021605_0985,-81.4806,296.342,Inca_City_Ridges,2.4032965271252125,-81.46,296.3,2011-03-06 23:07:00,30
ESP_021671_0985,-81.4608,296.295,Inca_City_Ridges,0.1218891297286327,-81.46,296.3,2011-03-12 02:33:15,30
ESP_021684_0985,-81.4565,296.283,Inca_City_Ridges,0.4819600868769212,-81.46,296.3,2011-03-13 02:52:03,30
ESP_011702_0985,-81.4668,296.299,Inca_City_Ridges,0.7595308646556969,-81.46,296.3,2009-01-24 07:32:00,29
ESP_011623_0985,-81.4675,296.307,Inca_City_Ridges,0.8455197750341775,-81.46,296.3,2009-01-18 03:47:44,29
ESP_012889_0985,-81.4608,296.294,Inca_City_Ridges,0.13372536999925255,-81.46,296.3,2009-04-26 19:20:37,29
ESP_021829_0985,-81.4585,296.284,Inca_City_Ridges,0.31382839410212193,-81.46,296.3,2011-03-24 10:02:30,30
ESP_020827_0985,-81.4052,296.163,Inca_City_Ridges,6.530196237731478,-81.46,296.3,2011-01-05 08:08:26,30
ESP_011557_0985,-81.4717,296.308,Inca_City_Ridges,1.3132394626099477,-81.46,296.3,2009-01-13 00:22:07,29
ESP_020115_0985,-81.4674,296.311,Inca_City_Ridges,0.8462338548962437,-81.46,296.3,2010-11-10 20:35:38,30
ESP_012348_0975,-82.3136,306.047,unknown,180.4702528150424,-81.46,296.3,2009-03-15 15:35:42,29
PSP_003928_0815,-81.5335,295.744,Inca_City_Ridges,12.315599105082779,-81.46,296.3,2007-05-29 12:02:55,28
PSP_003770_0815,-81.4565,295.835,Inca_City_Ridges,7.723609918955126,-81.46,296.3,2007-05-17 04:34:10,28
ESP_029807_0985,-81.4697,296.306,Inca_City_Ridges,1.0877466888030074,-81.46,296.3,2012-12-05 01:27:13,31
ESP_030163_0985,-81.4766,296.319,Inca_City_Ridges,1.880250354991793,-81.46,296.3,2013-01-01 19:14:41,31
ESP_029240_0985,-81.4631,295.822,Inca_City_Ridges,7.9338812184739975,-81.46,296.3,2012-10-21 21:02:53,31
ESP_030229_0985,-81.4787,295.864,Inca_City_Ridges,7.519102772006882,-81.46,296.3,2013-01-06 22:41:07,31
ESP_029095_0985,-81.4549,295.805,Inca_City_Ridges,8.231857891494046,-81.46,296.3,2012-10-10 13:53:19,31
ESP_029662_0985,-81.4695,296.308,Inca_City_Ridges,1.0691126397511754,-81.46,296.3,2012-11-23 18:17:06,31
ESP_029596_0985,-81.4691,295.834,Inca_City_Ridges,7.791197702514184,-81.46,296.3,2012-11-18 14:51:12,31
ESP_029741_0985,-81.4754,296.313,Inca_City_Ridges,1.7331439289207617,-81.46,296.3,2012-11-29 22:01:37,31
ESP_029227_0985,-81.4609,295.826,Inca_City_Ridges,7.861644190585622,-81.46,296.3,2012-10-20 20:44:13,31
ESP_029886_0985,-81.4739,295.836,Inca_City_Ridges,7.844445552782664,-81.46,296.3,2012-12-11 05:11:20,31
ESP_028911_0985,-81.4563,295.829,Inca_City_Ridges,7.824253517486149,-81.46,296.3,2012-09-26 05:46:44,31
ESP_028910_0985,-81.4612,295.8,Inca_City_Ridges,8.293131482037941,-81.46,296.3,2012-09-26 03:55:02,31
ESP_029108_0985,-81.4547,296.268,Inca_City_Ridges,0.7950656189400546,-81.46,296.3,2012-10-11 14:12:02,31
ESP_037626_0985,-81.4465,295.885,Inca_City_Ridges,7.051319660380614,-81.46,296.3,2014-08-06 08:16:25,32
ESP_037811_0985,-81.4389,295.947,Inca_City_Ridges,6.317609242515348,-81.46,296.3,2014-08-20 18:12:31,32
ESP_038022_0985,-81.4449,295.976,Inca_City_Ridges,5.63647670419565,-81.46,296.3,2014-09-06 04:45:00,32
ESP_020748_0985,-81.3848,295.781,Inca_City,0.6232223505910514,-81.38,295.8,2010-12-30 04:24:18,30
ESP_012256_0985,-81.3809,295.882,Inca_City,1.3762406509636074,-81.38,295.8,2009-03-08 11:33:35,29
ESP_012744_0985,-81.3745,295.872,Inca_City,1.3530494629904875,-81.38,295.8,2009-04-15 12:10:54,29
ESP_021460_0985,-81.3854,295.771,Inca_City,0.7740362287389064,-81.38,295.8,2011-02-23 15:56:58,30
ESP_020959_0985,-81.3874,295.788,Inca_City,0.8503921526212213,-81.38,295.8,2011-01-15 14:59:26,30
ESP_011491_0985,-81.3269,296.038,Inca_City,7.150476983641638,-81.38,295.8,2009-01-07 20:56:28,29
ESP_020128_0985,-81.3893,295.782,Inca_City,1.0813007860832844,-81.38,295.8,2010-11-11 20:54:28,30
ESP_020049_0985,-81.3872,295.728,Inca_City,1.4483936810965456,-81.38,295.8,2010-11-05 17:10:31,30
ESP_012467_0985,-81.3698,295.848,Inca_City,1.394176436579761,-81.38,295.8,2009-03-24 22:08:51,29
ESP_013113_0985,-81.3289,295.74,Inca_City,5.794487007322753,-81.38,295.8,2009-05-14 06:13:43,29
ESP_011729_0985,-81.381,295.898,Inca_City,1.6441709179252506,-81.38,295.8,2009-01-26 10:01:20,29
ESP_020194_0985,-81.3798,295.805,Inca_City,0.08662684899670137,-81.38,295.8,2010-11-17 00:20:32,30
ESP_013034_0985,-81.3353,295.762,Inca_City,5.032155666479091,-81.38,295.8,2009-05-08 02:29:54,29
ESP_011544_0985,-81.3743,295.864,Inca_City,1.2464510288637103,-81.38,295.8,2009-01-12 00:03:25,29
ESP_022699_0985,-81.4043,295.782,Inca_City,2.730180069791192,-81.38,295.8,2011-05-31 05:01:48,30
PSP_003092_0985,-81.3323,295.743,Inca_City,5.411831955903589,-81.38,295.8,2007-03-25 08:44:25,28
PSP_003158_0985,-81.331,295.745,Inca_City,5.549101095307628,-81.38,295.8,2007-03-30 12:09:48,28
PSP_004081_0985,-81.3225,295.724,Inca_City,6.546573486155596,-81.38,295.8,2007-06-10 10:15:48,28
PSP_003237_0985,-81.3255,295.729,Inca_City,6.201609279874401,-81.38,295.8,2007-04-05 15:53:44,28
PSP_002868_0985,-81.332,295.751,Inca_City,5.422825312576846,-81.38,295.8,2007-03-07 21:50:21,28
PSP_003593_0985,-81.3297,295.735,Inca_City,5.721938435378514,-81.38,295.8,2007-05-03 09:38:45,28
PSP_003448_0985,-81.3258,295.73,Inca_City,6.165509848731613,-81.38,295.8,2007-04-22 02:28:26,28
PSP_003804_0985,-81.3304,295.738,Inca_City,5.635698639085123,-81.38,295.8,2007-05-19 20:14:05,28
PSP_002380_0985,-81.3688,295.836,Inca_City,1.3884673126152927,-81.38,295.8,2007-01-28 21:12:49,28
ESP_028884_0985,-81.4436,295.779,Inca_City,7.1107667010420625,-81.38,295.8,2012-09-24 03:17:27,31
ESP_028752_0985,-81.4526,295.798,Inca_City,8.107225642972159,-81.38,295.8,2012-09-13 20:25:37,31
ESP_030084_0985,-81.3753,295.854,Inca_City,1.0454637701750387,-81.38,295.8,2012-12-26 15:29:10,31
ESP_038299_0985,-81.3818,295.748,Inca_City,0.8932713422052372,-81.38,295.8,2014-09-27 18:39:49,32
ESP_038510_0985,-81.3848,295.755,Inca_City,0.9243474284676202,-81.38,295.8,2014-10-14 05:03:51,32
ESP_037877_0985,-81.3778,295.743,Inca_City,0.985387017914616,-81.38,295.8,2014-08-25 21:37:18,32
ESP_012344_0950,-84.8125,65.7791,Giza,1.157060806884037,-84.82,65.7,2009-03-15 08:05:58,29
ESP_011447_0950,-84.8055,65.7126,Giza,1.6244195355556144,-84.82,65.7,2009-01-04 10:38:13,29
ESP_020783_0950,-84.8306,65.7231,Giza,1.2065124554826667,-84.82,65.7,2011-01-01 21:50:19,30
ESP_022273_0950,-84.8184,65.7963,Giza,0.9875414345773372,-84.82,65.7,2011-04-28 00:21:01,30
ESP_012704_0850,-84.9587,66.3147,Giza,16.654095786295095,-84.82,65.7,2009-04-12 09:18:57,29
ESP_020401_0950,-84.8316,65.7575,Giza,1.419114461013935,-84.82,65.7,2010-12-03 03:26:54,30
ESP_011843_0950,-84.8013,65.7036,Giza,2.0888213100112663,-84.82,65.7,2009-02-04 07:11:34,29
ESP_012845_0950,-84.8103,65.7528,Giza,1.2073306424779504,-84.82,65.7,2009-04-23 09:02:27,29
ESP_020150_0950,-84.8309,65.7206,Giza,1.2349239660634164,-84.82,65.7,2010-11-13 14:01:59,30
ESP_012212_0950,-84.9791,66.2697,Giza,18.647596156507966,-84.82,65.7,2009-03-05 01:15:29,29
ESP_012265_0950,-84.8106,65.7763,Giza,1.3020060713403703,-84.82,65.7,2009-03-09 04:22:05,29
ESP_011448_0950,-84.8063,65.7725,Giza,1.6961872551595742,-84.82,65.7,2009-01-04 12:29:59,29
ESP_020902_0950,-84.836,65.7856,Giza,1.9839401373221064,-84.82,65.7,2011-01-11 04:22:18,30
ESP_012836_0850,-84.8005,65.7294,Giza,2.1980140240354444,-84.82,65.7,2009-04-22 16:10:03,29
ESP_021482_0950,-84.8598,65.9176,Giza,4.953432932634465,-84.82,65.7,2011-02-25 09:04:09,30
ESP_020480_0950,-84.8339,65.7666,Giza,1.6911051544574665,-84.82,65.7,2010-12-09 07:11:34,30
ESP_011777_0950,-84.8073,65.7445,Giza,1.4878530446308549,-84.82,65.7,2009-01-30 03:46:06,29
ESP_012753_0950,-84.8108,65.7778,Giza,1.2931907361655663,-84.82,65.7,2009-04-16 04:59:26,29
PSP_004002_0845,-84.5819,65.6859,Giza,26.59244077372239,-84.82,65.7,2007-06-04 06:27:26,28
PSP_004041_0850,-84.9634,69.8904,Giza,44.6319116852058,-84.82,65.7,2007-06-07 07:23:53,28
PSP_003734_0950,-84.8122,65.7742,Giza,1.1487300333142056,-84.82,65.7,2007-05-14 09:18:29,28
PSP_003786_0950,-84.8139,65.7232,Giza,0.7203713231111785,-84.82,65.7,2007-05-18 10:33:21,28
PSP_003474_0850,-84.9641,69.8755,Giza,44.51925770065593,-84.82,65.7,2007-04-24 03:02:16,28
PSP_003932_0950,-84.8114,65.7829,Giza,1.2737865280138432,-84.82,65.7,2007-05-29 19:35:17,28
PSP_004024_0950,-84.812,65.7617,Giza,1.0890414602655598,-84.82,65.7,2007-06-05 23:38:41,28
PSP_003246_0950,-84.81,65.7649,Giza,1.2947897861725532,-84.82,65.7,2007-04-06 08:42:14,28
PSP_003787_0950,-84.8101,65.7777,Giza,1.35558527905085,-84.82,65.7,2007-05-18 12:25:12,28
PSP_005119_0950,-84.8117,65.8032,Giza,1.3942818441545735,-84.82,65.7,2007-08-30 07:25:07,28
PSP_003866_0950,-84.7932,65.6378,Giza,3.0584951387321633,-84.82,65.7,2007-05-24 16:09:22,28
PSP_004028_0850,-84.8414,67.2241,Giza,15.522008567617913,-84.82,65.7,2007-06-06 07:05:02,28
PSP_004736_0950,-84.8145,65.7766,Giza,0.9872236217763659,-84.82,65.7,2007-07-31 11:09:12,28
ESP_029473_0950,-84.7965,65.6657,Giza,2.647386350897985,-84.82,65.7,2012-11-09 00:47:45,31
ESP_030106_0950,-84.8087,65.7435,Giza,1.3362542695278992,-84.82,65.7,2012-12-28 08:36:49,31
ESP_029328_0950,-84.8667,65.926,Giza,5.687743179540635,-84.82,65.7,2012-10-28 17:36:17,31
ESP_030251_0950,-84.8616,65.8947,Giza,5.040837483426692,-84.82,65.7,2013-01-08 15:48:41,31
ESP_021587_0980,-81.6961,66.3137,Potsdam,1.456600527121948,-81.684,66.28,2011-03-05 13:27:00,30
ESP_011737_0980,-81.6944,66.3145,Potsdam,1.2880123716021856,-81.684,66.28,2009-01-27 00:59:02,29
ESP_012515_0980,-81.6944,66.3172,Potsdam,1.307450690259036,-81.684,66.28,2009-03-28 15:54:51,29
ESP_011526_0980,-81.6933,66.3066,Potsdam,1.123821803940316,-81.684,66.28,2009-01-10 14:23:34,29
ESP_012594_0980,-81.6961,66.3134,Potsdam,1.4547989853392589,-81.684,66.28,2009-04-03 19:39:33,29
ESP_020374_0980,-81.6899,66.303,Potsdam,0.7563246305802076,-81.684,66.28,2010-12-01 00:58:28,30
ESP_021521_0980,-81.6859,66.2932,Potsdam,0.3007864029410632,-81.684,66.28,2011-02-28 10:01:09,30
ESP_012805_0980,-81.7033,66.3832,Potsdam,2.723537803841488,-81.684,66.28,2009-04-20 06:15:22,29
ESP_021508_0980,-81.6851,66.2938,Potsdam,0.2545087859808021,-81.684,66.28,2011-02-27 09:42:30,30
ESP_011460_0980,-81.6917,66.3,Potsdam,0.9184988550525619,-81.684,66.28,2009-01-05 10:57:52,29
ESP_020875_0980,-81.6897,66.3025,Potsdam,0.7329167761263796,-81.684,66.28,2011-01-09 01:54:02,30
ESP_021574_0980,-81.6961,66.3272,Potsdam,1.551209904845222,-81.684,66.28,2011-03-04 13:08:05,30
ESP_012871_0980,-81.6966,66.3696,Potsdam,2.0177828097806145,-81.684,66.28,2009-04-25 09:40:51,29
ESP_022510_0980,-81.6988,66.3188,Potsdam,1.7673754494144216,-81.684,66.28,2011-05-16 11:34:43,30
ESP_020163_0980,-81.6915,66.308,Potsdam,0.9517572318058337,-81.684,66.28,2010-11-14 14:21:46,30
ESP_020941_0980,-81.6958,66.3183,Potsdam,1.4555353964156068,-81.684,66.28,2011-01-14 05:19:24,30
PSP_004775_0980,-81.6749,66.2939,Potsdam,1.0407364571326716,-81.684,66.28,2007-08-03 12:06:38,28
ESP_012693_0950,-85.036,259.049,Troy,1.8488483868382932,-85.02,259.0,2009-04-11 12:47:00,29
ESP_012838_0950,-85.036,259.044,Troy,1.8370268138263972,-85.02,259.0,2009-04-22 19:56:56,29
ESP_013049_0950,-85.0334,259.025,Troy,1.51603587437138,-85.02,259.0,2009-05-09 06:31:33,29
ESP_011348_0950,-85.0427,259.094,Troy,2.693401505055975,-85.02,259.0,2008-12-27 17:29:17,29
ESP_013260_0950,-85.0346,259.034,Troy,1.6635013526579094,-85.02,259.0,2009-05-25 17:07:34,29
PSP_003213_0955,-84.2601,242.05,unknown,195.18090508524105,-85.02,259.0,2007-04-03 18:59:51,28
PSP_003982_0845,-84.4662,244.564,unknown,159.60791947440006,-85.02,259.0,2007-06-02 17:03:23,28
PSP_003824_0845,-84.2166,241.384,unknown,204.0877923653607,-85.02,259.0,2007-05-21 09:34:10,28
PSP_002936_0955,-84.2533,242.008,unknown,195.99467227711364,-85.02,259.0,2007-03-13 04:59:25,28
PSP_003345_0955,-84.4793,244.535,unknown,159.1576112329523,-85.02,259.0,2007-04-14 01:50:12,28
PSP_003424_0955,-84.2605,242.055,unknown,195.10963164554678,-85.02,259.0,2007-04-20 05:34:22,28
PSP_003912_0955,-84.263,242.069,unknown,194.82419884320817,-85.02,259.0,2007-05-28 06:11:26,28
PSP_005046_0955,-84.2649,242.08,unknown,194.60406441549213,-85.02,259.0,2007-08-24 14:53:57,28
PSP_004202_0955,-84.2613,242.049,unknown,195.1154374793085,-85.02,259.0,2007-06-19 20:31:40,28
PSP_003068_0955,-84.2633,242.065,unknown,194.842631073375,-85.02,259.0,2007-03-23 11:50:31,28
PSP_002567_0955,-84.2584,242.046,unknown,195.32396747057237,-85.02,259.0,2007-02-12 10:54:24,28
PSP_004941_0955,-84.2583,242.066,unknown,195.1448585694541,-85.02,259.0,2007-08-16 10:31:58,28
ESP_020322_0930,-87.0068,86.6265,Oswego_Edge,1.5200265591404583,-87.0,86.40100000000001,2010-11-26 23:41:32,30
ESP_012463_0930,-87.0198,86.6013,Oswego_Edge,2.5005054788835803,-87.0,86.40100000000001,2009-03-24 14:37:50,29
ESP_013030_0930,-87.019,86.5835,Oswego_Edge,2.3736710577659195,-87.0,86.40100000000001,2009-05-07 18:58:56,29
ESP_021522_0930,-87.0008,86.4499,Oswego_Edge,0.29945128097838053,-87.0,86.40100000000001,2011-02-28 11:51:18,30
ESP_011606_0930,-87.0175,86.5379,Oswego_Edge,2.111185376178793,-87.0,86.40100000000001,2009-01-16 19:58:07,29
ESP_020678_0930,-87.0057,86.5931,Oswego_Edge,1.2899180313192382,-87.0,86.40100000000001,2010-12-24 17:27:49,30
ESP_012819_0930,-87.019,86.5745,Oswego_Edge,2.350643486719103,-87.0,86.40100000000001,2009-04-21 08:24:14,29
ESP_020955_0930,-87.007,86.6516,Oswego_Edge,1.6589708376923629,-87.0,86.40100000000001,2011-01-15 07:28:27,30
ESP_012028_0930,-87.0174,86.5407,Oswego_Edge,2.1071067321747305,-87.0,86.40100000000001,2009-02-18 17:09:03,29
ESP_021654_0930,-87.0064,86.6874,Oswego_Edge,1.8187434182421387,-87.0,86.40100000000001,2011-03-10 18:43:29,30
ESP_022379_0930,-87.0045,86.551,Oswego_Edge,1.0100991761211824,-87.0,86.40100000000001,2011-05-06 06:34:06,30
ESP_020731_0930,-87.003,86.5484,Oswego_Edge,0.9240923550133262,-87.0,86.40100000000001,2010-12-28 20:34:40,30
ESP_020533_0930,-87.0056,86.5946,Oswego_Edge,1.2921170201206884,-87.0,86.40100000000001,2010-12-13 10:17:48,30
ESP_021483_0930,-87.0014,86.5421,Oswego_Edge,0.8393102192335623,-87.0,86.40100000000001,2011-02-25 10:55:13,30
ESP_011408_0930,-87.0192,86.5591,Oswego_Edge,2.3339630604145856,-87.0,86.40100000000001,2009-01-01 09:41:03,29
ESP_020229_0930,-87.0191,86.4869,Oswego_Edge,2.191229619614261,-87.0,86.40100000000001,2010-11-19 17:46:06,30
PSP_003722_0930,-87.0495,86.6893,Oswego_Edge,5.775799763070919,-87.0,86.40100000000001,2007-05-13 10:50:50,28
PSP_003075_0930,-87.0192,86.6376,Oswego_Edge,2.5493822900675362,-87.0,86.40100000000001,2007-03-24 00:54:47,28
PSP_003312_0930,-86.9981,91.3997,Oswego_Edge,29.220956997668825,-87.0,86.40100000000001,2007-04-11 12:06:35,28
PSP_003325_0930,-86.9994,91.4054,Oswego_Edge,29.24723271133657,-87.0,86.40100000000001,2007-04-12 12:25:18,28
ESP_012648_0930,-87.0438,72.4354,Halifax,4.954754726854533,-87.0,72.3,2009-04-08 00:36:57,29
ESP_012081_0930,-87.0442,72.4612,Halifax,5.024565616026612,-87.0,72.3,2009-02-22 20:16:03,29
ESP_011422_0930,-87.0408,72.3564,Halifax,4.568738893592018,-87.0,72.3,2009-01-02 11:51:51,29
ESP_011680_1055,-74.2302,168.521,Caterpillar,1.3047726774962256,-74.22,168.5,2009-01-22 14:25:48,29
PSP_002582_1055,-74.1545,168.651,Caterpillar,8.634462919896954,-74.22,168.5,2007-02-13 15:00:56,28
PSP_002899_1100,-69.7498,153.604,unknown,712.8370258415987,-74.22,168.5,2007-03-10 07:52:26,28
PSP_002437_1055,-74.16,168.656,Caterpillar,8.207877430338065,-74.22,168.5,2007-02-02 07:50:48,28
PSP_002226_1055,-74.0187,168.572,Caterpillar,22.574442387526783,-74.22,168.5,2007-01-16 21:15:23,28
PSP_002081_1055,-74.0197,168.675,Caterpillar,22.985931924200827,-74.22,168.5,2007-01-05 14:05:19,28
PSP_003215_1055,-74.2346,168.521,Caterpillar,1.749749020279858,-74.22,168.5,2007-04-03 22:47:37,28
PSP_003070_1055,-74.2344,168.522,Caterpillar,1.740400466530806,-74.22,168.5,2007-03-23 15:38:12,28
PSP_002147_1055,-74.161,168.662,Caterpillar,8.225045962686687,-74.22,168.5,2007-01-10 17:30:57,28
PSP_002292_1055,-74.149,168.651,Caterpillar,9.160405198273388,-74.22,168.5,2007-01-22 00:40:58,28
ESP_012393_0965,-83.2225,158.473,Rochester,2.6912544405877963,-83.2,158.4,2009-03-19 03:44:31,29
ESP_012604_0965,-83.2212,158.471,Rochester,2.546425249149842,-83.2,158.4,2009-04-04 14:21:12,29
ESP_012248_0965,-83.2224,158.479,Rochester,2.710320336237318,-83.2,158.4,2009-03-07 20:35:25,29
ESP_012314_0965,-83.2259,158.499,Rochester,3.1739410396903445,-83.2,158.4,2009-03-13 00:00:39,29
PSP_002900_1025,-77.561,131.99,unknown,784.1561876508406,-83.2,158.4,2007-03-10 09:42:14,28
PSP_002544_1025,-77.5638,131.994,unknown,783.8326449459586,-83.2,158.4,2007-02-10 15:55:51,28
PSP_003322_1025,-77.5573,131.99,unknown,784.5289727003785,-83.2,158.4,2007-04-12 06:52:00,28
PSP_002399_1025,-77.5569,131.989,unknown,784.5796387072082,-83.2,158.4,2007-01-30 08:45:55,28
ESP_020532_0935,-86.2599,99.1428,Manhattan_Cracks,1.5191882303585937,-86.25,99.0,2010-12-13 08:25:57,30
ESP_021468_0935,-86.2535,99.0316,Manhattan_Cracks,0.4539264111623604,-86.25,99.0,2011-02-24 06:52:52,30
ESP_020255_0935,-86.2587,99.1118,Manhattan_Cracks,1.2687198073295798,-86.25,99.0,2010-11-21 18:23:43,30
ESP_022339_0935,-86.2751,99.6123,Manhattan_Cracks,5.266090136509136,-86.25,99.0,2011-05-03 03:45:55,30
ESP_020888_0935,-86.2597,99.1361,Manhattan_Cracks,1.4695686381854558,-86.25,99.0,2011-01-10 02:11:01,30
ESP_012821_0865,-86.2466,99.0862,Manhattan_Cracks,0.7355799001938086,-86.25,99.0,2009-04-21 12:07:35,29
PSP_004142_0935,-86.2551,99.0735,Manhattan_Cracks,0.7825293461078249,-86.25,99.0,2007-06-15 04:18:35,28
PSP_003997_0935,-86.2584,99.1262,Manhattan_Cracks,1.3146053721658066,-86.25,99.0,2007-06-03 21:08:31,28
PSP_003285_0935,-86.2562,99.1043,Manhattan_Cracks,1.0291132009700175,-86.25,99.0,2007-04-09 09:37:34,28
PSP_003746_0935,-86.2593,99.0861,Manhattan_Cracks,1.2138911399060373,-86.25,99.0,2007-05-15 07:44:36,28
PSP_003430_0935,-86.2593,99.1543,Manhattan_Cracks,1.5317550157560653,-86.25,99.0,2007-04-20 16:46:49,28
PSP_003140_0935,-86.2415,94.2858,Manhattan_Cracks,34.47971457861868,-86.25,99.0,2007-03-29 02:28:24,28
PSP_004920_0935,-86.2572,99.1109,Manhattan_Cracks,1.140931696239666,-86.25,99.0,2007-08-14 19:15:12,28
ESP_011921_0950,-85.0057,95.0902,Schenectady,1.0841449170604802,-85.0,95.0,2009-02-10 09:03:47,29
PSP_003245_0950,-85.0069,95.0955,Schenectady,1.2070307433664407,-85.0,95.0,2007-04-06 06:49:59,28
PSP_003812_0950,-85.0056,95.0838,Schenectady,1.027561447319405,-85.0,95.0,2007-05-20 11:10:21,28
PSP_002810_0950,-85.0043,95.0843,Schenectady,0.9505142159582793,-85.0,95.0,2007-03-03 09:20:54,28
PSP_003878_0950,-85.0667,95.1058,Schenectady,7.519343250401465,-85.0,95.0,2007-05-25 14:35:54,28
PSP_003298_0950,-85.0066,95.1178,Schenectady,1.3625718022735114,-85.0,95.0,2007-04-10 09:56:31,28
PSP_003601_0950,-85.0062,95.0898,Schenectady,1.114763235445784,-85.0,95.0,2007-05-04 00:35:05,28
PSP_005817_0950,-85.0058,95.1308,Schenectady,1.4279240657947612,-85.0,95.0,2007-10-23 16:46:36,28
PSP_005513_0950,-85.0053,95.0809,Schenectady,0.9848455608939812,-85.0,95.0,2007-09-30 00:15:44,28
ESP_012254_1065,-73.4875,339.522,Binghamton,4.794119284504964,-73.53,339.5,2009-03-08 07:51:41,29
ESP_012887_1065,-73.4787,339.517,Binghamton,5.750550439126492,-73.53,339.5,2009-04-26 15:38:45,29
PSP_001929_1105,-69.2528,355.935,unknown,751.1280654703103,-73.53,339.5,2006-12-24 17:51:13,28
PSP_002338_1105,-69.0605,350.726,unknown,638.427301650479,-73.53,339.5,2007-01-25 14:44:02,28
PSP_002351_1105,-69.2083,355.874,unknown,753.1067011497399,-73.53,339.5,2007-01-26 15:02:43,28
PSP_001916_1105,-69.0451,350.746,unknown,640.299802815562,-73.53,339.5,2006-12-23 17:32:35,28
ESP_012038_0930,-86.9844,169.815,Atka,0.8359374716708894,-86.98,169.7,2009-02-19 11:51:15,29
ESP_012671_0930,-86.985,169.849,Atka,1.038921729165133,-86.98,169.7,2009-04-09 19:37:46,29
ESP_012816_0930,-86.9846,169.826,Atka,0.9015946536986954,-86.98,169.7,2009-04-21 02:47:44,29
PSP_002940_0935,-86.507,157.995,unknown,90.8755769647596,-86.98,169.7,2007-03-13 12:27:24,28
PSP_003836_0940,-85.7732,166.14,unknown,137.04477564738377,-86.98,169.7,2007-05-22 08:03:07,28
PSP_003151_0935,-86.5078,158.016,unknown,90.70919690778555,-86.98,169.7,2007-03-29 23:02:36,28
PSP_005696_0935,-86.5059,157.987,unknown,90.99746788504814,-86.98,169.7,2007-10-14 06:29:34,28
PSP_003930_0935,-86.5028,158.043,unknown,90.93993896815412,-86.98,169.7,2007-05-29 15:49:58,28
PSP_003784_0935,-86.5053,157.97,unknown,91.12867920306563,-86.98,169.7,2007-05-18 06:48:12,28
ESP_011413_0970,-82.6986,273.129,Cortland,1.0450028626297914,-82.69,273.1,2009-01-01 19:03:46,29
ESP_022193_0950,-85.1719,91.9143,Geneseo,1.2109372810689107,-85.18,92.0,2011-04-21 18:43:52,30
PSP_003760_0945,-85.4636,81.3679,unknown,101.72737134242415,-85.18,92.0,2007-05-16 09:55:38,28
PSP_002718_0950,-84.7661,81.9467,unknown,108.5199354763388,-85.18,92.0,2007-02-24 05:17:54,28
PSP_003628_0945,-85.4572,83.5012,unknown,83.33252741214937,-85.18,92.0,2007-05-06 03:04:33,28
PSP_005803_0945,-85.4616,83.4716,unknown,83.73079741176423,-85.18,92.0,2007-10-22 14:36:06,28
PSP_003562_0945,-85.4501,83.4314,unknown,83.68912456675982,-85.18,92.0,2007-04-30 23:38:51,28
PSP_004129_0945,-85.456,83.4827,unknown,83.44851194304988,-85.18,92.0,2007-06-14 04:00:17,28
PSP_003206_0945,-85.4086,82.6734,unknown,89.07727665617634,-85.18,92.0,2007-04-03 05:54:05,28
PSP_003074_0945,-85.4107,82.6774,unknown,89.09118971730695,-85.18,92.0,2007-03-23 23:03:21,28
PSP_004907_0945,-85.4637,83.5576,unknown,83.08017183442519,-85.18,92.0,2007-08-13 18:56:55,28
PSP_004762_0945,-85.4653,83.5681,unknown,83.0479635017331,-85.18,92.0,2007-08-02 11:46:33,28
PSP_005619_0945,-85.4622,83.5268,unknown,83.28700010612764,-85.18,92.0,2007-10-08 06:29:55,28
PSP_004828_0945,-85.4593,83.5156,unknown,83.28208703493911,-85.18,92.0,2007-08-07 15:12:26,28
